global_epoch,stage,stage_epoch,learning_rate,train_total_loss,train_classification_loss,train_regression_loss,val_total_loss,val_classification_loss,val_regression_loss,val_threshold,val_joint_pd,val_pfa,val_seconds_per_map,stage_best
31,regression,11,0.0001,0.026112169589636462,0.4742379924357741,0.026112169589636462,0.011759269597201511,0.16071483595617886,0.011759269597201511,0.5176928043365479,0.0,0.013333333333333334,9.949853696068692e-05,False
32,regression,12,0.0001,0.02446482491220104,0.47314289421084116,0.02446482491220104,0.012189799176501523,0.16071483595617886,0.012189799176501523,0.5176928043365479,0.0,0.013333333333333334,9.021319704789213e-05,False
33,regression,13,0.0001,0.02486964596329995,0.4740944480638941,0.02486964596329995,0.012010612603038403,0.16071483595617886,0.012010612603038403,0.5176928043365479,0.0,0.013333333333333334,0.00010052713794165504,False
34,regression,14,0.0001,0.024773926245716383,0.47420039700690625,0.024773926245716383,0.011707810932779547,0.16071483595617886,0.011707810932779547,0.5176928043365479,0.0,0.013333333333333334,0.00010365750737046121,False
35,joint,1,0.0005,0.7625987600444784,0.4775994704418748,0.028499928707221768,0.3375192487181114,0.20982138041792245,0.012769787402575826,0.289572536945343,0.0,0.006666666666666667,0.00010674821673710361,True
36,joint,2,0.0005,0.7693046643084914,0.48095275023876816,0.028835191479269065,0.326086987415558,0.16409004351188397,0.01619969414813178,0.5008544921875,0.0,0.013333333333333334,9.467434976049217e-05,False
37,joint,3,0.0005,0.7328734346477169,0.47053942694818235,0.026233400336173024,0.3205569424652701,0.15725627350689741,0.01633006719679668,0.5276816487312317,0.0,0.013333333333333334,9.278760591383938e-05,False
38,joint,4,0.0005,0.7500466151700187,0.4761757217648858,0.027387089344529773,0.2563095163241983,0.15626511168597368,0.010004440973985371,0.5355842709541321,0.0,0.013333333333333334,9.586132513092523e-05,False
39,joint,5,0.0005,0.7117799001562628,0.46359920164324203,0.02481806979105479,0.3325605251518964,0.1880512560529662,0.014450926902552544,0.3647775650024414,0.0,0.013333333333333334,9.433219210997974e-05,False
40,joint,6,0.0005,0.6925009273775825,0.4693861706558906,0.02231147557979003,0.2293162815676534,0.15085634486428623,0.007845993828156898,0.5772570967674255,0.0,0.013333333333333334,9.469773891763853e-05,False
41,joint,7,0.0005,0.7023997284331411,0.4690652132998258,0.023333451316523746,0.2794572308732958,0.16007453907886748,0.011938269502423667,0.48023492097854614,0.0,0.013333333333333334,0.00010935402462179222,False
42,joint,8,0.0005,0.6761448031487169,0.4591146699501819,0.02170301309091383,0.274000117344222,0.15660913002314825,0.011739099187216735,0.5056149959564209,0.0,0.013333333333333334,9.557576355255688e-05,False
43,joint,9,0.0005,0.6475537121295929,0.4598914950363077,0.018766221251449174,0.23369748251778738,0.15953274783242513,0.007416473233641075,0.4799911677837372,0.0,0.013333333333333334,9.274193100927149e-05,False
