task_id,model_id,heldout_fold,batch_code,category_code,category,record_count,accuracy,evaluation_unit
narrow_x_category,dummy_prior,4,309,all,all,8,0.0,batch
narrow_x_category,dummy_prior,4,319,all,all,4,0.0,batch
narrow_x_category,dummy_prior,4,326,all,all,1,0.0,batch
narrow_x_category,dummy_prior,4,378,all,all,1,0.0,batch
narrow_x_category,dummy_prior,4,381,all,all,2,0.0,batch
narrow_x_category,dummy_prior,4,394,all,all,4,0.0,batch
narrow_x_category,dummy_prior,4,401,all,all,1,0.0,batch
narrow_x_category,dummy_prior,4,410,all,all,1,0.0,batch
narrow_x_category,dummy_prior,5,7,all,all,14,1.0,batch
narrow_x_category,dummy_prior,5,14,all,all,53,0.32075471698113206,batch
narrow_x_category,dummy_prior,5,30,all,all,19,1.0,batch
narrow_x_category,dummy_prior,5,38,all,all,20,1.0,batch
narrow_x_category,dummy_prior,5,43,all,all,18,1.0,batch
narrow_x_category,dummy_prior,5,45,all,all,42,1.0,batch
narrow_x_category,dummy_prior,5,55,all,all,37,1.0,batch
narrow_x_category,dummy_prior,5,63,all,all,43,1.0,batch
narrow_x_category,dummy_prior,5,65,all,all,38,1.0,batch
narrow_x_category,dummy_prior,5,74,all,all,28,1.0,batch
narrow_x_category,dummy_prior,5,86,all,all,20,1.0,batch
narrow_x_category,dummy_prior,5,99,all,all,20,1.0,batch
narrow_x_category,dummy_prior,5,100,all,all,7,1.0,batch
narrow_x_category,dummy_prior,5,106,all,all,101,0.19801980198019803,batch
narrow_x_category,dummy_prior,5,107,all,all,18,1.0,batch
narrow_x_category,dummy_prior,5,112,all,all,20,1.0,batch
narrow_x_category,dummy_prior,5,113,all,all,20,1.0,batch
narrow_x_category,dummy_prior,5,116,all,all,20,1.0,batch
narrow_x_category,dummy_prior,5,117,all,all,20,1.0,batch
narrow_x_category,dummy_prior,5,134,all,all,298,0.050335570469798654,batch
narrow_x_category,dummy_prior,5,150,all,all,26,1.0,batch
narrow_x_category,dummy_prior,5,154,all,all,7,1.0,batch
narrow_x_category,dummy_prior,5,155,all,all,10,1.0,batch
narrow_x_category,dummy_prior,5,156,all,all,15,1.0,batch
narrow_x_category,dummy_prior,5,173,all,all,15,1.0,batch
narrow_x_category,dummy_prior,5,174,all,all,23,1.0,batch
narrow_x_category,dummy_prior,5,180,all,all,20,1.0,batch
narrow_x_category,dummy_prior,5,190,all,all,20,1.0,batch
narrow_x_category,dummy_prior,5,192,all,all,10,1.0,batch
narrow_x_category,dummy_prior,5,193,all,all,6,1.0,batch
narrow_x_category,dummy_prior,5,196,all,all,15,1.0,batch
narrow_x_category,dummy_prior,5,197,all,all,19,1.0,batch
narrow_x_category,dummy_prior,5,201,all,all,20,1.0,batch
narrow_x_category,dummy_prior,5,202,all,all,32,0.625,batch
narrow_x_category,dummy_prior,5,203,all,all,20,1.0,batch
narrow_x_category,dummy_prior,5,209,all,all,16,1.0,batch
narrow_x_category,dummy_prior,5,214,all,all,16,1.0,batch
narrow_x_category,dummy_prior,5,215,all,all,16,1.0,batch
narrow_x_category,dummy_prior,5,216,all,all,20,1.0,batch
narrow_x_category,dummy_prior,5,222,all,all,20,1.0,batch
narrow_x_category,dummy_prior,5,226,all,all,15,1.0,batch
narrow_x_category,dummy_prior,5,229,all,all,16,1.0,batch
narrow_x_category,dummy_prior,5,230,all,all,16,1.0,batch
narrow_x_category,dummy_prior,5,231,all,all,15,1.0,batch
narrow_x_category,dummy_prior,5,247,all,all,240,0.03333333333333333,batch
narrow_x_category,dummy_prior,5,251,all,all,16,1.0,batch
narrow_x_category,dummy_prior,5,253,all,all,16,1.0,batch
narrow_x_category,dummy_prior,5,254,all,all,16,1.0,batch
narrow_x_category,dummy_prior,5,256,all,all,20,1.0,batch
narrow_x_category,dummy_prior,5,259,all,all,11,1.0,batch
narrow_x_category,dummy_prior,5,261,all,all,16,1.0,batch
narrow_x_category,dummy_prior,5,272,all,all,20,1.0,batch
narrow_x_category,dummy_prior,5,273,all,all,16,1.0,batch
narrow_x_category,dummy_prior,5,276,all,all,4,1.0,batch
narrow_x_category,dummy_prior,5,285,all,all,4,1.0,batch
narrow_x_category,dummy_prior,5,289,all,all,16,1.0,batch
narrow_x_category,dummy_prior,5,290,all,all,16,1.0,batch
narrow_x_category,dummy_prior,5,295,all,all,4,1.0,batch
narrow_x_category,dummy_prior,5,296,all,all,4,1.0,batch
narrow_x_category,dummy_prior,5,302,all,all,8,1.0,batch
narrow_x_category,dummy_prior,5,306,all,all,16,1.0,batch
narrow_x_category,dummy_prior,5,307,all,all,8,1.0,batch
narrow_x_category,dummy_prior,5,312,all,all,8,1.0,batch
narrow_x_category,dummy_prior,5,313,all,all,8,1.0,batch
narrow_x_category,dummy_prior,5,315,all,all,7,1.0,batch
narrow_x_category,dummy_prior,5,329,all,all,4,1.0,batch
narrow_x_category,dummy_prior,5,331,all,all,4,1.0,batch
narrow_x_category,dummy_prior,5,333,all,all,4,1.0,batch
narrow_x_category,dummy_prior,5,338,all,all,4,1.0,batch
narrow_x_category,dummy_prior,5,346,all,all,4,1.0,batch
narrow_x_category,dummy_prior,5,377,all,all,2,1.0,batch
narrow_x_category,dummy_prior,5,441,all,all,22,0.0,batch
narrow_x_category,dummy_prior,5,469,all,all,16,0.0,batch
narrow_x_category,logistic_batch_balanced,1,1,all,all,8,1.0,batch
narrow_x_category,logistic_batch_balanced,1,2,all,all,8,0.875,batch
narrow_x_category,logistic_batch_balanced,1,4,all,all,42,0.9285714285714286,batch
narrow_x_category,logistic_batch_balanced,1,9,all,all,31,0.9032258064516129,batch
narrow_x_category,logistic_batch_balanced,1,18,all,all,47,0.723404255319149,batch
narrow_x_category,logistic_batch_balanced,1,20,all,all,34,0.7058823529411765,batch
narrow_x_category,logistic_batch_balanced,1,25,all,all,15,0.7333333333333333,batch
narrow_x_category,logistic_batch_balanced,1,26,all,all,15,0.9333333333333333,batch
narrow_x_category,logistic_batch_balanced,1,27,all,all,18,0.7777777777777778,batch
narrow_x_category,logistic_batch_balanced,1,31,all,all,25,0.88,batch
narrow_x_category,logistic_batch_balanced,1,34,all,all,26,0.8461538461538461,batch
narrow_x_category,logistic_batch_balanced,1,35,all,all,22,0.9090909090909091,batch
narrow_x_category,logistic_batch_balanced,1,41,all,all,20,0.95,batch
narrow_x_category,logistic_batch_balanced,1,47,all,all,25,0.8,batch
narrow_x_category,logistic_batch_balanced,1,49,all,all,18,0.9444444444444444,batch
narrow_x_category,logistic_batch_balanced,1,50,all,all,20,0.7,batch
narrow_x_category,logistic_batch_balanced,1,52,all,all,24,0.9166666666666666,batch
narrow_x_category,logistic_batch_balanced,1,62,all,all,20,0.85,batch
narrow_x_category,logistic_batch_balanced,1,67,all,all,20,0.75,batch
narrow_x_category,logistic_batch_balanced,1,68,all,all,19,0.631578947368421,batch
narrow_x_category,logistic_batch_balanced,1,70,all,all,18,1.0,batch
narrow_x_category,logistic_batch_balanced,1,80,all,all,19,0.8421052631578947,batch
narrow_x_category,logistic_batch_balanced,1,83,all,all,20,0.9,batch
narrow_x_category,logistic_batch_balanced,1,93,all,all,18,1.0,batch
narrow_x_category,logistic_batch_balanced,1,105,all,all,13,0.8461538461538461,batch
narrow_x_category,logistic_batch_balanced,1,108,all,all,24,0.6666666666666666,batch
narrow_x_category,logistic_batch_balanced,1,123,all,all,20,0.95,batch
narrow_x_category,logistic_batch_balanced,1,124,all,all,14,0.8571428571428571,batch
narrow_x_category,logistic_batch_balanced,1,125,all,all,20,0.8,batch
narrow_x_category,logistic_batch_balanced,1,129,all,all,20,0.9,batch
narrow_x_category,logistic_batch_balanced,1,130,all,all,20,0.75,batch
narrow_x_category,logistic_batch_balanced,1,131,all,all,20,0.8,batch
narrow_x_category,logistic_batch_balanced,1,135,all,all,23,0.9130434782608695,batch
narrow_x_category,logistic_batch_balanced,1,138,all,all,20,0.65,batch
narrow_x_category,logistic_batch_balanced,1,139,all,all,20,0.95,batch
narrow_x_category,logistic_batch_balanced,1,140,all,all,24,0.8333333333333334,batch
narrow_x_category,logistic_batch_balanced,1,158,all,all,22,0.6363636363636364,batch
narrow_x_category,logistic_batch_balanced,1,162,all,all,13,0.9230769230769231,batch
narrow_x_category,logistic_batch_balanced,1,166,all,all,20,0.95,batch
narrow_x_category,logistic_batch_balanced,1,168,all,all,23,0.8695652173913043,batch
narrow_x_category,logistic_batch_balanced,1,171,all,all,19,0.7368421052631579,batch
narrow_x_category,logistic_batch_balanced,1,179,all,all,30,0.8333333333333334,batch
narrow_x_category,logistic_batch_balanced,1,184,all,all,18,0.5,batch
narrow_x_category,logistic_batch_balanced,1,205,all,all,17,0.7647058823529411,batch
narrow_x_category,logistic_batch_balanced,1,211,all,all,28,0.8928571428571429,batch
narrow_x_category,logistic_batch_balanced,1,221,all,all,17,0.8823529411764706,batch
narrow_x_category,logistic_batch_balanced,1,223,all,all,20,0.7,batch
narrow_x_category,logistic_batch_balanced,1,236,all,all,8,0.75,batch
narrow_x_category,logistic_batch_balanced,1,240,all,all,20,0.85,batch
narrow_x_category,logistic_batch_balanced,1,241,all,all,20,0.55,batch
narrow_x_category,logistic_batch_balanced,1,262,all,all,7,1.0,batch
narrow_x_category,logistic_batch_balanced,1,265,all,all,8,0.625,batch
narrow_x_category,logistic_batch_balanced,1,268,all,all,7,1.0,batch
narrow_x_category,logistic_batch_balanced,1,270,all,all,11,0.9090909090909091,batch
narrow_x_category,logistic_batch_balanced,1,277,all,all,8,0.75,batch
narrow_x_category,logistic_batch_balanced,1,279,all,all,67,0.6268656716417911,batch
narrow_x_category,logistic_batch_balanced,1,280,all,all,8,0.5,batch
narrow_x_category,logistic_batch_balanced,1,283,all,all,8,0.875,batch
narrow_x_category,logistic_batch_balanced,1,284,all,all,8,0.875,batch
narrow_x_category,logistic_batch_balanced,1,303,all,all,109,0.7431192660550459,batch
narrow_x_category,logistic_batch_balanced,1,304,all,all,4,1.0,batch
narrow_x_category,logistic_batch_balanced,1,314,all,all,4,1.0,batch
narrow_x_category,logistic_batch_balanced,1,322,all,all,8,0.875,batch
narrow_x_category,logistic_batch_balanced,1,323,all,all,4,0.75,batch
narrow_x_category,logistic_batch_balanced,1,325,all,all,4,0.5,batch
narrow_x_category,logistic_batch_balanced,1,336,all,all,4,0.75,batch
narrow_x_category,logistic_batch_balanced,1,337,all,all,4,1.0,batch
narrow_x_category,logistic_batch_balanced,1,341,all,all,4,1.0,batch
narrow_x_category,logistic_batch_balanced,1,345,all,all,4,1.0,batch
narrow_x_category,logistic_batch_balanced,1,368,all,all,2,1.0,batch
narrow_x_category,logistic_batch_balanced,1,387,all,all,4,1.0,batch
narrow_x_category,logistic_batch_balanced,1,428,all,all,112,0.9375,batch
narrow_x_category,logistic_batch_balanced,1,704,all,all,271,0.974169741697417,batch
narrow_x_category,logistic_batch_balanced,2,3,all,all,9,0.4444444444444444,batch
narrow_x_category,logistic_batch_balanced,2,12,all,all,16,0.8125,batch
narrow_x_category,logistic_batch_balanced,2,13,all,all,16,0.9375,batch
narrow_x_category,logistic_batch_balanced,2,19,all,all,16,0.75,batch
narrow_x_category,logistic_batch_balanced,2,21,all,all,156,0.9230769230769231,batch
narrow_x_category,logistic_batch_balanced,2,24,all,all,134,0.917910447761194,batch
narrow_x_category,logistic_batch_balanced,2,33,all,all,208,0.7884615384615384,batch
narrow_x_category,logistic_batch_balanced,2,37,all,all,16,0.875,batch
narrow_x_category,logistic_batch_balanced,2,40,all,all,24,0.5,batch
narrow_x_category,logistic_batch_balanced,2,46,all,all,34,0.7941176470588235,batch
narrow_x_category,logistic_batch_balanced,2,54,all,all,16,0.9375,batch
narrow_x_category,logistic_batch_balanced,2,56,all,all,31,0.8387096774193549,batch
narrow_x_category,logistic_batch_balanced,2,60,all,all,16,1.0,batch
narrow_x_category,logistic_batch_balanced,2,64,all,all,28,0.8214285714285714,batch
narrow_x_category,logistic_batch_balanced,2,66,all,all,16,0.8125,batch
narrow_x_category,logistic_batch_balanced,2,77,all,all,24,0.7916666666666666,batch
narrow_x_category,logistic_batch_balanced,2,78,all,all,24,0.7916666666666666,batch
narrow_x_category,logistic_batch_balanced,2,81,all,all,15,0.6,batch
narrow_x_category,logistic_batch_balanced,2,84,all,all,16,0.875,batch
narrow_x_category,logistic_batch_balanced,2,85,all,all,16,1.0,batch
narrow_x_category,logistic_batch_balanced,2,95,all,all,16,0.5625,batch
narrow_x_category,logistic_batch_balanced,2,98,all,all,24,0.875,batch
narrow_x_category,logistic_batch_balanced,2,103,all,all,16,0.75,batch
narrow_x_category,logistic_batch_balanced,2,109,all,all,24,0.8333333333333334,batch
narrow_x_category,logistic_batch_balanced,2,114,all,all,16,1.0,batch
narrow_x_category,logistic_batch_balanced,2,118,all,all,16,0.625,batch
narrow_x_category,logistic_batch_balanced,2,119,all,all,16,0.8125,batch
narrow_x_category,logistic_batch_balanced,2,122,all,all,24,0.9583333333333334,batch
narrow_x_category,logistic_batch_balanced,2,128,all,all,11,0.9090909090909091,batch
narrow_x_category,logistic_batch_balanced,2,136,all,all,32,0.90625,batch
narrow_x_category,logistic_batch_balanced,2,141,all,all,16,0.8125,batch
narrow_x_category,logistic_batch_balanced,2,143,all,all,16,0.75,batch
narrow_x_category,logistic_batch_balanced,2,144,all,all,16,0.5625,batch
narrow_x_category,logistic_batch_balanced,2,146,all,all,38,0.6052631578947368,batch
narrow_x_category,logistic_batch_balanced,2,151,all,all,30,0.7333333333333333,batch
narrow_x_category,logistic_batch_balanced,2,160,all,all,16,0.6875,batch
narrow_x_category,logistic_batch_balanced,2,161,all,all,16,0.625,batch
narrow_x_category,logistic_batch_balanced,2,163,all,all,24,0.8333333333333334,batch
narrow_x_category,logistic_batch_balanced,2,169,all,all,27,0.6666666666666666,batch
narrow_x_category,logistic_batch_balanced,2,172,all,all,16,0.8125,batch
narrow_x_category,logistic_batch_balanced,2,175,all,all,20,0.65,batch
narrow_x_category,logistic_batch_balanced,2,177,all,all,16,0.75,batch
narrow_x_category,logistic_batch_balanced,2,186,all,all,16,0.75,batch
narrow_x_category,logistic_batch_balanced,2,195,all,all,16,0.625,batch
narrow_x_category,logistic_batch_balanced,2,204,all,all,17,0.8823529411764706,batch
narrow_x_category,logistic_batch_balanced,2,206,all,all,16,1.0,batch
narrow_x_category,logistic_batch_balanced,2,208,all,all,18,0.6111111111111112,batch
narrow_x_category,logistic_batch_balanced,2,210,all,all,11,1.0,batch
narrow_x_category,logistic_batch_balanced,2,238,all,all,20,0.75,batch
narrow_x_category,logistic_batch_balanced,2,242,all,all,4,1.0,batch
narrow_x_category,logistic_batch_balanced,2,244,all,all,20,0.75,batch
narrow_x_category,logistic_batch_balanced,2,246,all,all,34,0.7352941176470589,batch
narrow_x_category,logistic_batch_balanced,2,249,all,all,18,0.8888888888888888,batch
narrow_x_category,logistic_batch_balanced,2,250,all,all,24,0.7916666666666666,batch
narrow_x_category,logistic_batch_balanced,2,266,all,all,4,1.0,batch
narrow_x_category,logistic_batch_balanced,2,269,all,all,4,1.0,batch
narrow_x_category,logistic_batch_balanced,2,275,all,all,4,1.0,batch
narrow_x_category,logistic_batch_balanced,2,308,all,all,4,1.0,batch
narrow_x_category,logistic_batch_balanced,2,310,all,all,6,1.0,batch
narrow_x_category,logistic_batch_balanced,2,311,all,all,4,0.25,batch
narrow_x_category,logistic_batch_balanced,2,317,all,all,8,1.0,batch
narrow_x_category,logistic_batch_balanced,2,321,all,all,4,1.0,batch
narrow_x_category,logistic_batch_balanced,2,330,all,all,4,0.5,batch
narrow_x_category,logistic_batch_balanced,2,332,all,all,4,0.75,batch
narrow_x_category,logistic_batch_balanced,2,335,all,all,4,1.0,batch
narrow_x_category,logistic_batch_balanced,2,340,all,all,4,1.0,batch
narrow_x_category,logistic_batch_balanced,2,343,all,all,8,0.625,batch
narrow_x_category,logistic_batch_balanced,2,344,all,all,8,0.75,batch
narrow_x_category,logistic_batch_balanced,2,388,all,all,2,1.0,batch
narrow_x_category,logistic_batch_balanced,2,393,all,all,2,1.0,batch
narrow_x_category,logistic_batch_balanced,2,399,all,all,1,0.0,batch
narrow_x_category,logistic_batch_balanced,2,400,all,all,3,1.0,batch
narrow_x_category,logistic_batch_balanced,2,432,all,all,153,0.7124183006535948,batch
narrow_x_category,logistic_batch_balanced,3,5,all,all,91,0.8791208791208791,batch
narrow_x_category,logistic_batch_balanced,3,10,all,all,26,0.8461538461538461,batch
narrow_x_category,logistic_batch_balanced,3,17,all,all,216,0.9074074074074074,batch
narrow_x_category,logistic_batch_balanced,3,22,all,all,12,1.0,batch
narrow_x_category,logistic_batch_balanced,3,23,all,all,21,0.9047619047619048,batch
narrow_x_category,logistic_batch_balanced,3,28,all,all,46,0.717391304347826,batch
narrow_x_category,logistic_batch_balanced,3,39,all,all,24,0.875,batch
narrow_x_category,logistic_batch_balanced,3,44,all,all,94,0.9468085106382979,batch
narrow_x_category,logistic_batch_balanced,3,57,all,all,32,0.90625,batch
narrow_x_category,logistic_batch_balanced,3,59,all,all,31,0.7741935483870968,batch
narrow_x_category,logistic_batch_balanced,3,69,all,all,28,0.8928571428571429,batch
narrow_x_category,logistic_batch_balanced,3,88,all,all,26,0.8846153846153846,batch
narrow_x_category,logistic_batch_balanced,3,90,all,all,12,0.75,batch
narrow_x_category,logistic_batch_balanced,3,91,all,all,28,0.8571428571428571,batch
narrow_x_category,logistic_batch_balanced,3,92,all,all,28,0.8928571428571429,batch
narrow_x_category,logistic_batch_balanced,3,94,all,all,12,0.9166666666666666,batch
narrow_x_category,logistic_batch_balanced,3,96,all,all,12,1.0,batch
narrow_x_category,logistic_batch_balanced,3,104,all,all,26,0.9615384615384616,batch
narrow_x_category,logistic_batch_balanced,3,111,all,all,12,1.0,batch
narrow_x_category,logistic_batch_balanced,3,115,all,all,22,0.5454545454545454,batch
narrow_x_category,logistic_batch_balanced,3,121,all,all,41,0.6341463414634146,batch
narrow_x_category,logistic_batch_balanced,3,127,all,all,12,0.9166666666666666,batch
narrow_x_category,logistic_batch_balanced,3,142,all,all,15,1.0,batch
narrow_x_category,logistic_batch_balanced,3,152,all,all,15,0.8,batch
narrow_x_category,logistic_batch_balanced,3,159,all,all,26,0.8461538461538461,batch
narrow_x_category,logistic_batch_balanced,3,164,all,all,12,1.0,batch
narrow_x_category,logistic_batch_balanced,3,167,all,all,12,0.9166666666666666,batch
narrow_x_category,logistic_batch_balanced,3,170,all,all,12,0.8333333333333334,batch
narrow_x_category,logistic_batch_balanced,3,176,all,all,28,0.8928571428571429,batch
narrow_x_category,logistic_batch_balanced,3,178,all,all,12,1.0,batch
narrow_x_category,logistic_batch_balanced,3,181,all,all,12,0.9166666666666666,batch
narrow_x_category,logistic_batch_balanced,3,187,all,all,12,1.0,batch
narrow_x_category,logistic_batch_balanced,3,188,all,all,24,0.7916666666666666,batch
narrow_x_category,logistic_batch_balanced,3,189,all,all,20,0.85,batch
narrow_x_category,logistic_batch_balanced,3,191,all,all,28,0.7857142857142857,batch
narrow_x_category,logistic_batch_balanced,3,198,all,all,24,0.9166666666666666,batch
narrow_x_category,logistic_batch_balanced,3,199,all,all,24,0.7083333333333334,batch
narrow_x_category,logistic_batch_balanced,3,200,all,all,24,0.9166666666666666,batch
narrow_x_category,logistic_batch_balanced,3,212,all,all,20,1.0,batch
narrow_x_category,logistic_batch_balanced,3,217,all,all,12,0.8333333333333334,batch
narrow_x_category,logistic_batch_balanced,3,218,all,all,12,0.8333333333333334,batch
narrow_x_category,logistic_batch_balanced,3,219,all,all,20,0.95,batch
narrow_x_category,logistic_batch_balanced,3,220,all,all,20,0.85,batch
narrow_x_category,logistic_batch_balanced,3,224,all,all,12,0.8333333333333334,batch
narrow_x_category,logistic_batch_balanced,3,232,all,all,24,0.5833333333333334,batch
narrow_x_category,logistic_batch_balanced,3,234,all,all,14,0.7857142857142857,batch
narrow_x_category,logistic_batch_balanced,3,237,all,all,8,1.0,batch
narrow_x_category,logistic_batch_balanced,3,243,all,all,12,0.8333333333333334,batch
narrow_x_category,logistic_batch_balanced,3,245,all,all,12,1.0,batch
narrow_x_category,logistic_batch_balanced,3,257,all,all,8,1.0,batch
narrow_x_category,logistic_batch_balanced,3,263,all,all,6,0.8333333333333334,batch
narrow_x_category,logistic_batch_balanced,3,264,all,all,3,0.3333333333333333,batch
narrow_x_category,logistic_batch_balanced,3,267,all,all,12,0.8333333333333334,batch
narrow_x_category,logistic_batch_balanced,3,271,all,all,12,0.9166666666666666,batch
narrow_x_category,logistic_batch_balanced,3,274,all,all,12,0.8333333333333334,batch
narrow_x_category,logistic_batch_balanced,3,278,all,all,12,0.8333333333333334,batch
narrow_x_category,logistic_batch_balanced,3,281,all,all,4,1.0,batch
narrow_x_category,logistic_batch_balanced,3,282,all,all,12,1.0,batch
narrow_x_category,logistic_batch_balanced,3,286,all,all,7,0.5714285714285714,batch
narrow_x_category,logistic_batch_balanced,3,299,all,all,12,0.8333333333333334,batch
narrow_x_category,logistic_batch_balanced,3,301,all,all,7,1.0,batch
narrow_x_category,logistic_batch_balanced,3,305,all,all,7,0.8571428571428571,batch
narrow_x_category,logistic_batch_balanced,3,316,all,all,12,0.75,batch
narrow_x_category,logistic_batch_balanced,3,324,all,all,12,0.8333333333333334,batch
